Id,Label,timeset,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering
6001,6001,,30,1,1,2,1,1,2,11,0.242562,0.254475,0,0.0002,0.0002,0
2361,2361,,30,2,2,4,4,4,8,11,0.219501,0.2302,0,0.000121,0.000122,1
2365,2365,,30,2,2,4,3,3,6,11,0.219501,0.2302,0,0.000121,0.000122,1
2374,2374,,30,2,2,4,3,3,6,11,0.219501,0.2302,0,0.000121,0.000122,1
2380,2380,,30,2,2,4,3,3,6,11,0.219501,0.2302,0,0.000121,0.000122,1
2381,2381,,30,5,5,10,6,6,12,10,0.284223,0.305142,0.000011,0.004818,0.004757,0.9
4189,4189,,30,2,2,4,2,2,4,10,0.269493,0.287509,0,0.001417,0.001419,1
6003,6003,,30,1,1,2,2,2,4,11,0.218985,0.229102,0,0.000098,0.000099,0
6005,6005,,30,1,1,2,1,1,2,11,0.218985,0.229102,0,0.000098,0.000099,0
6007,6007,,30,2,2,4,3,3,6,11,0.219501,0.2302,0,0.000121,0.000122,1
6008,6008,,30,4,4,8,7,7,14,10,0.279977,0.299846,0.000011,0.002959,0.002936,0.666667
2430,2430,,30,4,4,8,7,7,14,10,0.273425,0.292524,0,0.002702,0.002634,1
6389,6389,,30,14,14,28,17,17,34,10,0.278061,0.299713,0.000001,0.005935,0.005915,0.758242
2388,2388,,30,1,1,2,1,1,2,11,0.220037,0.229531,0,0.000099,0.0001,0
2396,2396,,30,1,1,2,1,1,2,12,0.180398,0.185711,0,0.000002,0.000017,0
2399,2399,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
2400,2400,,30,3,3,6,7,7,14,10,0.250543,0.264901,0,0.000556,0.000527,1
2401,2401,,30,2,2,4,2,2,4,10,0.250521,0.264727,0,0.000532,0.000503,1
2404,2404,,30,4,4,8,8,8,16,10,0.250586,0.265132,0.000669,0.000556,0.000527,0.5
2422,2422,,30,2,2,4,5,5,10,10,0.250521,0.264727,0,0.000532,0.000503,1
2423,2423,,30,2,2,4,6,6,12,10,0.250521,0.264727,0,0.000532,0.000503,1
2425,2425,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
2429,2429,,30,3,3,6,7,7,14,10,0.250543,0.264901,0,0.000556,0.000527,1
2433,2433,,30,3,3,6,6,6,12,10,0.250543,0.264901,0,0.000539,0.00051,0.666667
2435,2435,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
3994,3994,,30,1,1,2,4,4,8,10,0.250477,0.264496,0,0.000431,0.0004,0
3999,3999,,30,20,20,40,30,30,60,10,0.274596,0.298598,0.00496,0.003064,0.003045,0.260526
4002,4002,,30,2,2,4,4,4,8,10,0.250521,0.264727,0,0.000532,0.000503,1
4090,4090,,30,6,6,12,13,13,26,10,0.268166,0.286695,0.000042,0.001526,0.001491,0.6
4199,4199,,30,2,2,4,4,4,8,10,0.250499,0.26467,0,0.00044,0.000409,1
4200,4200,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
4201,4201,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
4202,4202,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
4203,4203,,30,2,2,4,5,5,10,10,0.250521,0.264727,0,0.000532,0.000503,1
4204,4204,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
5988,5988,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6011,6011,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
6016,6016,,30,2,2,4,2,2,4,10,0.250521,0.264727,0,0.000532,0.000503,1
6018,6018,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6019,6019,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6020,6020,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6021,6021,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6022,6022,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
6023,6023,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6024,6024,,30,2,2,4,3,3,6,10,0.250521,0.264727,0,0.000532,0.000503,1
6025,6025,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6026,6026,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
6386,6386,,30,18,18,36,27,27,54,10,0.279841,0.303109,0.000023,0.00681,0.006789,0.627451
6733,6733,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6745,6745,,30,1,1,2,2,2,4,10,0.250477,0.264496,0,0.000431,0.0004,0
6791,6791,,30,1,1,2,1,1,2,10,0.250477,0.264496,0,0.000431,0.0004,0
6013,6013,,30,1,1,2,1,1,2,11,0.200389,0.207572,0,0.000008,0.000009,0
2440,2440,,34,2,2,4,2,2,4,11,0.208813,0.219804,0,0.000065,0.000066,1
2442,2442,,34,39,39,78,52,52,104,10,0.26054,0.282863,0.017324,0.001774,0.001759,0.041667
2599,2599,,34,24,24,48,50,48,98,10,0.262411,0.282985,0.004804,0.002326,0.002319,0.256923
2441,2441,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2452,2452,,34,6,6,12,6,6,12,10,0.245763,0.259235,0.000113,0.000374,0.000368,0.466667
2454,2454,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2455,2455,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2456,2456,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2458,2458,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2460,2460,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2461,2461,,34,2,2,4,2,2,4,11,0.206719,0.216573,0,0.000034,0.000034,1
2467,2467,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2468,2468,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2469,2469,,34,2,2,4,3,3,6,11,0.22044,0.232176,0,0.000091,0.000083,1
2470,2470,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2471,2471,,34,3,3,6,3,3,6,10,0.251942,0.265314,0.000045,0.000484,0.000484,0.333333
2474,2474,,34,1,2,3,1,2,3,10,0.25192,0.265141,0.000009,0.000028,0.000481,0
2476,2476,,34,5,5,10,6,6,12,11,0.225117,0.23761,0.000025,0.000186,0.000178,0.4
2477,2477,,34,1,1,2,2,2,4,11,0.206704,0.2164,0,0.000028,0.000028,0
2487,2487,,34,2,2,4,2,2,4,11,0.206719,0.216573,0,0.000029,0.000029,1
2488,2488,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2490,2490,,34,2,2,4,2,2,4,11,0.206719,0.216573,0,0.000029,0.000029,1
2491,2491,,34,1,1,2,1,1,2,12,0.171327,0.176726,0.000334,0.000028,0,0.5
2492,2492,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2496,2496,,34,2,2,4,2,2,4,11,0.206719,0.216573,0,0.000029,0.000029,1
2497,2497,,34,3,3,6,3,3,6,11,0.206734,0.216746,0,0.000029,0.00003,0.666667
2501,2501,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2508,2508,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2509,2509,,34,2,2,4,2,2,4,11,0.206719,0.216573,0,0.000029,0.000029,1
2513,2513,,34,4,4,8,5,5,10,10,0.251964,0.265487,0.000187,0.000487,0.000488,0.333333
2517,2517,,34,1,1,2,1,1,2,11,0.206704,0.2164,0,0.000028,0.000028,0
2555,2555,,34,11,11,22,21,21,42,10,0.261864,0.280155,0.001136,0.001934,0.001935,0.472727
2699,2699,,34,8,9,17,11,11,22,10,0.262125,0.280155,0.000156,0.001815,0.001816,0.416667
4061,4061,,34,4,4,8,4,4,8,11,0.20815,0.218384,0.000002,0.000037,0.000037,0.5
6777,6777,,34,1,1,2,3,3,6,11,0.206704,0.2164,0,0.000028,0.000028,0
2512,2512,,34,1,1,2,1,1,2,11,0.206719,0.216457,0.000334,0,0.000028,0.5
2495,2495,,2,1,1,2,1,1,2,10,0.250673,0.262496,0,0.000453,0.000453,0
2518,2518,,32,0,1,1,0,1,1,1,1,1,0,0,0,0
7369,7369,,32,1,0,1,1,0,1,0,0,0,0,0,0,0
2522,2522,,34,8,8,16,15,14,29,10,0.257449,0.274037,0,0.001661,0.001626,0.928571
2590,2590,,34,8,8,16,12,13,25,10,0.257403,0.273921,0,0.001716,0.001681,0.964286
2612,2612,,34,25,24,49,59,58,117,10,0.258255,0.277819,0.001919,0.001646,0.001621,0.33
2524,2524,,34,2,2,4,4,4,8,11,0.205103,0.213803,0,0.00002,0.00002,1
2548,2548,,34,18,18,36,44,44,88,10,0.257978,0.276491,0.003233,0.001205,0.001204,0.27451
7367,7367,,34,2,2,4,5,5,10,11,0.205103,0.213803,0,0.00002,0.00002,1
2525,2525,,34,3,2,5,3,2,5,11,0.205219,0.213907,0,0.00088,0.000038,1
2538,2538,,34,16,16,32,27,27,54,10,0.25814,0.276428,0.001323,0.001264,0.001277,0.4125
2619,2619,,34,9,9,18,14,14,28,10,0.257564,0.27447,0.000167,0.001116,0.00113,0.680556
2526,2526,,34,16,16,32,30,31,61,10,0.258718,0.277173,0.002961,0.00173,0.001841,0.224265
2566,2566,,34,2,2,4,5,5,10,11,0.205599,0.214409,0,0.000031,0.000029,1
2584,2584,,34,3,3,6,6,5,11,11,0.222017,0.234848,0.000001,0.000133,0.000134,0.5
2591,2591,,34,1,1,2,2,2,4,11,0.205556,0.21412,0,0.00003,0.000028,0
2616,2616,,34,8,8,16,17,17,34,10,0.257518,0.274123,0.000093,0.001495,0.001643,0.714286
2629,2629,,34,2,2,4,4,4,8,11,0.205585,0.214351,0,0.000031,0.00003,1
4092,4092,,34,4,5,9,9,9,18,11,0.212879,0.223773,0.000406,0.000081,0.000078,0.4
7370,7370,,34,1,0,1,1,0,1,0,0,0,0,0.00003,0,0
7532,7532,,34,4,5,9,6,7,13,11,0.217581,0.229601,0.000011,0.000114,0.000115,0.3
2528,2528,,34,14,14,28,27,27,54,10,0.257196,0.274181,0.001271,0.001008,0.001006,0.153846
2570,2570,,34,4,4,8,6,6,12,10,0.256944,0.272391,0.000186,0.000886,0.000883,0.666667
2574,2574,,34,4,4,8,6,6,12,11,0.205424,0.215108,0.000001,0.000056,0.000057,0.333333
2587,2587,,34,2,2,4,3,3,6,11,0.217499,0.229023,0,0.000098,0.000099,0
2613,2613,,34,15,15,30,29,29,58,10,0.258001,0.276145,0.000009,0.001807,0.001827,0.680952
2615,2615,,34,4,4,8,7,7,14,11,0.217828,0.230294,0.000001,0.000156,0.000157,0.5
2633,2633,,34,12,12,24,21,21,42,10,0.257564,0.274816,0.000458,0.001522,0.001525,0.5
2635,2635,,34,4,4,8,7,7,14,11,0.212112,0.223578,0,0.000114,0.000114,0.666667
6039,6039,,34,3,3,6,7,7,14,10,0.257013,0.27242,0,0.000995,0.00101,0.666667
6735,6735,,34,3,3,6,5,5,10,11,0.205088,0.214103,0,0.000058,0.000057,0.666667
6913,6913,,34,3,3,6,5,5,10,11,0.205409,0.214935,0,0.000043,0.000043,0.666667
7364,7364,,34,2,2,4,6,6,12,11,0.20538,0.214704,0,0.000042,0.000043,0
7395,7395,,34,4,4,8,6,6,12,10,0.256944,0.272391,0.000099,0.000884,0.000882,0.833333
2545,2545,,34,25,25,50,59,59,118,10,0.258394,0.278131,0.002221,0.001976,0.001992,0.33
2554,2554,,34,9,9,18,16,16,32,10,0.257771,0.274903,0.000004,0.001551,0.001553,0.777778
2562,2562,,34,18,18,36,33,32,65,10,0.258209,0.277011,0.000565,0.001902,0.001865,0.51634
2572,2572,,34,3,2,5,5,4,9,11,0.221846,0.234213,0,0.00013,0.000128,0.666667
2575,2575,,34,6,6,12,8,8,16,10,0.257288,0.273401,0,0.001608,0.001572,1
2577,2577,,34,2,1,3,2,1,3,11,0.222154,0.232853,0,0.000208,0.000052,1
2604,2604,,34,3,3,6,7,7,14,11,0.234634,0.24823,0,0.000345,0.000311,1
2607,2607,,34,7,7,14,16,16,32,11,0.222616,0.236933,0.000721,0.000256,0.000257,0.333333
2609,2609,,34,4,4,8,7,7,14,11,0.222548,0.235847,0.000698,0.000111,0.000113,0.166667
2618,2618,,34,23,23,46,48,48,96,10,0.245033,0.263551,0.00024,0.001082,0.001116,0.335968
2623,2623,,34,6,6,12,9,9,18,10,0.257265,0.273315,0,0.001443,0.001591,0.933333
2638,2638,,34,13,13,26,26,26,52,10,0.257656,0.275134,0.000813,0.001675,0.001707,0.519231
4209,4209,,34,9,8,17,16,16,32,10,0.257518,0.27421,0.000005,0.001304,0.001311,0.875
4214,4214,,34,2,2,4,4,4,8,11,0.221863,0.23427,0,0.000131,0.000135,1
6034,6034,,34,3,3,6,4,4,8,11,0.226637,0.239853,0,0.00026,0.000358,1
7125,7125,,34,5,6,11,5,6,11,10,0.244121,0.259213,0,0.000614,0.000772,0.933333
7373,7373,,34,2,2,4,3,3,6,11,0.234596,0.247999,0,0.000239,0.000259,1
7376,7376,,34,3,3,6,5,5,10,11,0.221915,0.234559,0.000002,0.000133,0.000137,0.333333
2533,2533,,34,1,1,2,2,2,4,11,0.212597,0.222398,0,0.000051,0.000049,0
2535,2535,,34,5,5,10,7,7,14,11,0.205702,0.215651,0,0.000086,0.000086,0.8
2581,2581,,34,10,10,20,19,19,38,10,0.25738,0.274152,0.000145,0.001059,0.001057,0.666667
2586,2586,,34,9,9,18,17,17,34,10,0.257265,0.273748,0.000463,0.001009,0.001007,0.611111
7380,7380,,34,3,3,6,4,4,8,11,0.205658,0.215247,0,0.000054,0.000053,1
2569,2569,,34,7,7,14,14,13,27,10,0.243709,0.258486,0.000002,0.001494,0.000691,0.892857
2595,2595,,34,7,6,13,10,9,19,10,0.257128,0.272997,0.000003,0.001429,0.001345,0.904762
2544,2544,,34,1,1,2,2,2,4,11,0.20519,0.213676,0,0.000021,0.00002,0
2539,2539,,34,3,3,6,5,5,10,11,0.208045,0.217875,0.000005,0.000063,0.000064,0.333333
6477,6477,,34,4,3,7,6,5,11,11,0.204637,0.212717,0.000002,0.000053,0.000016,0.166667
2543,2543,,34,2,3,5,2,3,5,11,0.205365,0.214733,0,0.000028,0.000054,0.666667
6037,6037,,34,2,2,4,2,2,4,11,0.205292,0.214357,0.000001,0.000027,0.000027,0.5
2547,2547,,34,2,2,4,2,2,4,11,0.205585,0.215131,0,0.00005,0.000049,1
7383,7383,,34,1,1,2,1,1,2,11,0.205351,0.214265,0,0.000032,0.000032,0
2550,2550,,34,3,3,6,3,3,6,11,0.212081,0.223318,0,0.000097,0.000096,0.666667
2637,2637,,34,2,2,4,4,4,8,11,0.205103,0.213803,0,0.00002,0.00002,1
6073,6073,,34,3,3,6,8,8,16,11,0.205263,0.214328,0.000001,0.000024,0.000024,0.666667
7382,7382,,34,2,2,4,4,4,8,11,0.205176,0.214005,0,0.000035,0.000036,1
2549,2549,,34,1,1,2,2,2,4,12,0.182048,0.188985,0,0.000002,0.000002,0
2594,2594,,34,1,1,2,1,1,2,12,0.175355,0.180845,0.000334,0.000051,0,0.5
2624,2624,,34,3,2,5,6,4,10,11,0.212612,0.222571,0,0.000053,0.00005,0.666667
2628,2628,,34,1,2,3,2,4,6,11,0.212612,0.222571,0,0.000051,0.00005,1
7372,7372,,34,3,2,5,4,3,7,11,0.212628,0.222629,0.000269,0.000052,0.000049,0.666667
7396,7396,,34,1,0,1,1,0,1,0,0,0,0,0.000051,0,0
7398,7398,,34,2,2,4,5,4,9,11,0.212612,0.222571,0,0.000052,0.00005,1
7399,7399,,34,2,2,4,3,3,6,11,0.212612,0.222571,0,0.000052,0.00005,1
7530,7530,,34,2,2,4,2,3,5,11,0.212612,0.222571,0,0.000052,0.00005,1
7384,7384,,34,2,2,4,3,3,6,11,0.207581,0.216357,0.000003,0.000031,0.000032,0
2556,2556,,34,2,2,4,5,5,10,11,0.227854,0.238936,0,0.000226,0.000102,1
7394,7394,,34,2,2,4,4,4,8,11,0.205307,0.214271,0,0.000054,0.000055,1
2576,2576,,34,3,3,6,4,4,8,10,0.256807,0.271929,0.000003,0.000919,0.000916,0.333333
2602,2602,,34,3,3,6,5,5,10,10,0.257013,0.272362,0.00043,0.000879,0.000878,0.5
2636,2636,,34,2,2,4,2,2,4,10,0.256739,0.27164,0.000201,0.000842,0.00084,0
4305,4305,,34,2,2,4,2,2,4,10,0.256807,0.271663,0,0.00087,0.000869,1
2582,2582,,34,1,1,2,1,1,2,12,0.186784,0.192827,0.000334,0.000138,0,0.5
7407,7407,,34,1,1,2,1,1,2,11,0.229649,0.240889,0.000334,0,0.000154,0.5
7397,7397,,34,1,1,2,1,1,2,11,0.212612,0.222456,0.000334,0,0.000049,0.5
2596,2596,,34,2,2,4,4,4,8,11,0.207925,0.217396,0.000334,0.000001,0.000038,0.5
6040,6040,,34,3,3,6,6,6,12,11,0.20794,0.217569,0.000836,0.000038,0.000037,0.166667
2611,2611,,34,2,2,4,3,4,7,11,0.20791,0.217338,0.000334,0.000038,0.000037,0.5
6069,6069,,34,1,1,2,2,2,4,12,0.172155,0.177418,0.000167,0.000037,0,0.5
2603,2603,,34,1,2,3,2,4,6,11,0.20791,0.217338,0,0.000001,0.000038,1
7381,7381,,34,1,1,2,2,2,4,12,0.182094,0.189389,0,0.000004,0.000004,0
2812,2812,,34,4,5,9,7,5,12,11,0.24375,0.256669,0.00095,0.000311,0.000336,0
6036,6036,,34,1,1,2,2,2,4,11,0.229631,0.240831,0,0.000138,0.000154,0
2632,2632,,34,1,1,2,2,2,4,12,0.172155,0.177418,0,0.000001,0.000001,0
2641,2641,,34,4,6,10,5,7,12,10,0.245429,0.258155,0.000047,0.000023,0.000323,0.466667
2645,2645,,34,5,5,10,9,10,19,10,0.245033,0.257214,0,0.000297,0.000297,0.766667
2649,2649,,34,6,7,13,12,11,23,10,0.245554,0.258531,0.000072,0.000297,0.0004,0.47619
2651,2651,,34,8,8,16,12,12,24,10,0.249029,0.262879,0.000072,0.000609,0.000605,0.446429
2762,2762,,34,12,10,22,20,18,38,11,0.224661,0.237102,0.003159,0.001629,0.000096,0.19697
2802,2802,,34,3,3,6,5,4,9,11,0.243032,0.255063,0.000521,0.000313,0.000309,0
2642,2642,,2,2,1,3,3,2,5,11,0.196661,0.202749,0,0.000009,0.000004,1
2665,2665,,2,4,5,9,6,7,13,10,0.244784,0.256896,0.000502,0.00028,0.000286,0.45
2662,2662,,34,4,3,7,4,3,7,10,0.244721,0.256492,0,0.000291,0.000287,1
4312,4312,,34,5,5,10,7,8,15,10,0.245033,0.257214,0,0.000297,0.000297,0.85
2656,2656,,2,3,2,5,3,2,5,10,0.24468,0.256261,0,0.00028,0.000277,1
2657,2657,,28,2,2,4,2,2,4,10,0.249503,0.262143,0.000122,0.000317,0.000319,0
2664,2664,,2,3,3,6,3,3,6,10,0.244721,0.256492,0,0.00028,0.000282,0.833333
6042,6042,,34,2,2,4,2,2,4,10,0.244701,0.256319,0,0.000281,0.000283,1
2670,2670,,2,1,1,2,2,2,4,11,0.216797,0.226853,0,0.000077,0.000116,0
2671,2671,,2,2,2,4,5,4,9,11,0.229193,0.24018,0,0.000218,0.000218,1
2672,2672,,2,2,2,4,4,4,8,11,0.229193,0.24018,0,0.000218,0.000218,1
6045,6045,,2,1,1,2,1,1,2,11,0.228323,0.238874,0,0.000141,0.000102,0
6046,6046,,2,2,2,4,2,2,4,11,0.229193,0.24018,0,0.000218,0.000218,1
2680,2680,,2,1,1,2,1,1,2,11,0.216797,0.226853,0,0.000077,0.000116,0
2683,2683,,2,1,1,2,1,1,2,11,0.216797,0.226853,0,0.000077,0.000116,0
2686,2686,,2,1,1,2,1,1,2,11,0.216797,0.226853,0,0.000077,0.000116,0
6047,6047,,2,1,1,2,1,1,2,11,0.216797,0.226853,0,0.000077,0.000116,0
6750,6750,,2,1,1,2,2,2,4,11,0.216797,0.226853,0,0.000077,0.000116,0
2759,2759,,34,6,5,11,9,10,19,11,0.223964,0.235012,0.000041,0.000118,0.00011,0.566667
2705,2705,,2,2,2,4,3,3,6,10,0.253893,0.270666,0,0.001048,0.001049,1
2706,2706,,2,3,3,6,4,4,8,10,0.245179,0.259322,0.000347,0.000493,0.000494,0.333333
6051,6051,,2,2,2,4,2,2,4,11,0.196943,0.204235,0,0.000015,0.000015,0
2708,2708,,2,6,6,12,9,9,18,10,0.2452,0.259726,0.000002,0.000468,0.00047,0.4
2713,2713,,2,3,3,6,5,5,10,10,0.245096,0.259091,0,0.000445,0.000447,1
2729,2729,,2,11,11,22,15,15,30,10,0.245387,0.260823,0.001343,0.00057,0.000571,0.154545
2751,2751,,2,2,2,4,2,2,4,10,0.245075,0.258917,0,0.000438,0.00044,1
2752,2752,,2,3,3,6,3,3,6,10,0.245096,0.259091,0,0.000445,0.000447,1
7355,7355,,2,2,2,4,2,2,4,10,0.245075,0.258917,0,0.000438,0.00044,1
2712,2712,,2,1,1,2,1,1,2,10,0.245054,0.258744,0,0.000431,0.000432,0
2717,2717,,2,2,2,4,2,2,4,10,0.245116,0.259033,0,0.00044,0.000441,1
2718,2718,,2,1,1,2,1,1,2,10,0.245054,0.258744,0,0.000431,0.000432,0
2719,2719,,2,1,1,2,2,2,4,10,0.245054,0.258744,0,0.000431,0.000432,0
2724,2724,,2,2,2,4,3,3,6,10,0.245116,0.259033,0,0.00044,0.000441,1
2728,2728,,33,4,3,7,4,3,7,10,0.245137,0.259206,0.001671,0.000431,0.000432,0
2731,2731,,2,2,2,4,3,3,6,10,0.245116,0.259033,0,0.00044,0.000441,1
2732,2732,,2,2,2,4,2,2,4,10,0.245096,0.258975,0,0.000438,0.000439,1
2733,2733,,2,1,1,2,2,2,4,10,0.245054,0.258744,0,0.000431,0.000432,0
2734,2734,,2,2,2,4,4,4,8,10,0.245096,0.258975,0.000321,0.000431,0.000432,0
2738,2738,,2,2,2,4,2,2,4,10,0.245096,0.258975,0,0.000438,0.000439,1
2739,2739,,2,3,3,6,6,6,12,10,0.245137,0.259206,0,0.000485,0.000486,0.666667
2741,2741,,2,1,1,2,2,2,4,10,0.245054,0.258744,0,0.000431,0.000432,0
2742,2742,,2,2,2,4,2,3,5,10,0.245137,0.259091,0,0.000493,0.000494,1
2746,2746,,2,2,2,4,2,2,4,10,0.24747,0.26192,0,0.000739,0.000751,1
2747,2747,,2,1,1,2,1,1,2,10,0.245054,0.258744,0,0.000431,0.000432,0
2748,2748,,2,2,2,4,3,3,6,10,0.245075,0.258917,0,0.000546,0.000547,1
2750,2750,,2,2,1,3,2,1,3,10,0.245054,0.258744,0.000334,0.000431,0.000432,0
2753,2753,,2,4,3,7,6,5,11,10,0.245158,0.259264,0.000669,0.000502,0.000441,0.5
2755,2755,,2,1,1,2,2,2,4,10,0.245054,0.258744,0,0.000431,0.000432,0
2756,2756,,2,4,5,9,5,6,11,10,0.245158,0.259495,0.000669,0.000445,0.000453,0.3
6054,6054,,2,2,1,3,2,1,3,10,0.245054,0.258744,0,0.000438,0.000432,1
6055,6055,,2,1,1,2,2,2,4,10,0.245054,0.258744,0,0.000431,0.000432,0
7359,7359,,2,1,1,2,1,1,2,10,0.245054,0.258744,0,0.000431,0.000432,0
2711,2711,,2,1,1,2,1,1,2,11,0.19705,0.204524,0,0.000009,0.000009,0
2716,2716,,2,1,1,2,2,2,4,11,0.219702,0.229596,0,0.000062,0.000062,0
2722,2722,,2,1,1,2,1,1,2,11,0.219702,0.229596,0,0.000062,0.000062,0
2725,2725,,2,1,1,2,1,1,2,11,0.219702,0.229596,0,0.000062,0.000062,0
5477,5477,,33,1,1,2,1,1,2,11,0.196889,0.203947,0,0.000007,0.000007,0
6052,6052,,33,1,1,2,1,1,2,11,0.196889,0.203947,0,0.000007,0.000007,0
5476,5476,,2,1,1,2,2,2,4,11,0.19705,0.204524,0,0.000009,0.000009,0
2743,2743,,2,1,1,2,1,1,2,11,0.200403,0.207577,0,0.000014,0.000014,0
6053,6053,,2,1,1,2,1,1,2,11,0.196903,0.203975,0,0.000007,0.000008,0
7358,7358,,2,1,1,2,1,1,2,11,0.196903,0.204033,0,0.000007,0.000007,0
2767,2767,,34,4,4,8,5,5,10,11,0.223929,0.234781,0.000015,0.000087,0.000109,0.916667
2768,2768,,34,5,5,10,9,8,17,11,0.223912,0.234838,0.001113,0.000085,0.000109,0.3
2769,2769,,34,8,9,17,12,15,27,11,0.224016,0.235647,0.002057,0.000006,0.000111,0.236111
2761,2761,,34,3,3,6,6,5,11,12,0.183529,0.19038,0.000163,0.000003,0.000026,0.666667
6058,6058,,34,2,3,5,3,4,7,12,0.183052,0.189375,0,0.000002,0,0.666667
7317,7317,,34,2,2,4,4,4,8,12,0.183483,0.190034,0.000163,0.000002,0.000026,0
2765,2765,,34,1,1,2,1,1,2,11,0.223513,0.233377,0,0.000082,0.000081,0
2772,2772,,34,1,1,2,2,2,4,12,0.182959,0.18874,0,0.000002,0.000001,0
4247,4247,,34,2,2,4,4,4,8,12,0.183075,0.189346,0,0.000004,0.000001,0
6056,6056,,34,2,1,3,2,1,3,12,0.183029,0.189029,0,0.000002,0,1
6060,6060,,34,2,2,4,4,4,8,12,0.183052,0.18926,0,0.000002,0,0
2781,2781,,2,3,3,6,3,3,6,11,0.242705,0.254515,0,0.000318,0.000318,1
2801,2801,,2,3,3,6,4,3,7,11,0.242705,0.254515,0,0.000318,0.000318,1
2806,2806,,2,3,3,6,4,4,8,11,0.242705,0.254515,0,0.000318,0.000318,1
2785,2785,,2,2,2,4,2,2,4,11,0.242705,0.254399,0,0.000313,0.000313,1
2804,2804,,2,3,3,6,4,4,8,11,0.242725,0.254573,0.000669,0.000313,0.000313,0.333333
2786,2786,,2,1,1,2,2,2,4,11,0.242664,0.254168,0,0.000308,0.000308,0
2787,2787,,2,1,1,2,2,2,4,11,0.242664,0.254168,0,0.000308,0.000308,0
2788,2788,,2,1,1,2,1,1,2,11,0.242664,0.254168,0,0.000308,0.000308,0
2796,2796,,2,1,1,2,1,1,2,11,0.242664,0.254168,0,0.000308,0.000308,0
2807,2807,,2,1,1,2,1,1,2,11,0.242664,0.254168,0,0.000308,0.000308,0
2809,2809,,2,1,1,2,2,2,4,11,0.242664,0.254168,0,0.000308,0.000308,0
6066,6066,,2,1,1,2,2,2,4,11,0.242664,0.254168,0,0.000308,0.000308,0
6067,6067,,2,1,1,2,2,2,4,11,0.242664,0.254168,0,0.000308,0.000308,0
2792,2792,,34,2,1,3,2,2,4,12,0.195528,0.201657,0,0.00001,0.000005,0
2810,2810,,2,1,1,2,1,1,2,12,0.19533,0.20138,0,0.000005,0.000005,0
2808,2808,,34,1,1,2,1,1,2,12,0.195993,0.202466,0,0.000005,0.000005,0
2821,2821,,2,5,5,10,9,9,18,10,0.262054,0.278861,0.000042,0.001582,0.001537,0.6
2850,2850,,2,7,7,14,12,12,24,10,0.289062,0.3091,0.000153,0.00058,0.00346,0.375
2856,2856,,2,5,5,10,8,8,16,10,0.244431,0.257572,0.000669,0.000513,0.000473,0.5
2822,2822,,2,1,1,2,2,2,4,10,0.244328,0.256821,0,0.000426,0.00043,0
